"Wavelength (nm)","Norm SNSPD Counts (dB)"
1555.9400000001,-38.43904936530571
1555.9500000001,-38.36341277372916
1555.9600000001,-38.24249753971388
1555.9700000001,-38.15667421886931
1555.9800000001,-38.10325459765356
1555.9900000001,-38.06627594028931
1556.0000000001,-37.93411229931654
1556.0100000001,-37.92546679752099
1556.0200000001,-37.81789193420367
1556.0300000001,-37.73697959125088
1556.0400000001,-37.72478343654567
1556.0500000001,-37.49574759036251
1556.0600000001,-37.45248573419153
1556.0700000001,-37.40118500515763
1556.0800000001002,-37.39373021538424
1556.0900000001002,-37.19171482212042
1556.1000000001002,-37.003153194046675
1556.1100000001002,-36.95746160887876
1556.1200000001002,-36.89146059348304
1556.1300000001002,-36.727507840757056
1556.1400000001001,-36.6216991313632
1556.1500000001001,-36.43893150692569
1556.1600000001001,-36.257125052446256
1556.1700000001001,-36.23523953719598
1556.1800000001,-35.92838082098209
1556.1900000001,-35.82146452976494
1556.2000000001,-35.71593673724121
1556.2100000001,-35.493719960735405
1556.2200000001,-35.45350118673695
1556.2300000001,-35.31749648306197
1556.2400000001,-35.209125376428005
1556.2500000001,-35.076090466342436
1556.2600000001,-34.95142475507648
1556.2700000001,-34.8185921861362
1556.2800000001,-34.723778405328794
1556.2900000001,-34.61603253300588
1556.3000000001,-34.404120701688655
1556.3100000001,-34.29116940642492
1556.3200000001,-34.230958582211784
1556.3300000001002,-34.1873183526495
1556.3400000001002,-34.06341999127371
1556.3500000001002,-34.10371733330619
1556.3600000001002,-33.9541061667404
1556.3700000001002,-33.85097532127296
1556.3800000001002,-33.831295833173684
1556.3900000001001,-33.70282044589493
1556.4000000001001,-33.63173422347243
1556.4100000001001,-33.61941445767896
1556.4200000001001,-33.55326353305755
1556.4300000001,-33.463288366142976
1556.4400000001,-33.53225595571199
1556.4500000001,-33.43780414952035
1556.4600000001,-33.26881248322483
1556.4700000001,-33.21894834024559
1556.4800000001,-33.14290837590492
1556.4900000001,-33.20214019005784
1556.5000000001,-33.12597434908433
1556.5100000001,-33.04174938706227
1556.5200000001,-32.96345198780222
1556.5300000001,-32.96962264684984
1556.5400000001,-32.891569467263466
1556.5500000001,-32.87053252329467
1556.5600000001,-32.796813600202555
1556.5700000001,-32.712719191240886
1556.5800000001002,-32.66916436460359
1556.5900000001002,-32.54351084908037
1556.6000000001002,-32.436608119523164
1556.6100000001002,-32.4077912461452
1556.6200000001002,-32.319822210461936
1556.6300000001002,-32.21642138917662
1556.6400000001001,-32.07336739885324
1556.6500000001001,-32.010750878086554
1556.6600000001001,-31.803132081598534
1556.6700000001001,-31.675093618078503
1556.6800000001,-31.549668817191098
1556.6900000001,-31.443997142308305
1556.7000000001,-31.367683679756286
1556.7100000001,-31.196266843255355
1556.7200000001,-31.08683235304558
1556.7300000001,-30.9028540225176
1556.7400000001,-30.772899938319554
1556.7500000001,-30.656932653243093
1556.7600000001,-30.52623346226079
1556.7700000001,-30.480249680786983
1556.7800000001,-30.3867209958305
1556.7900000001,-30.254217238449673
1556.8000000001,-30.20978691373161
1556.8100000001,-30.02778580495548
1556.8200000001,-29.92410711227693
1556.8300000001002,-29.798151656931168
1556.8400000001002,-29.702570409109526
1556.8500000001002,-29.65177883506945
1556.8600000001002,-29.491033368955204
1556.8700000001002,-29.35587844895356
1556.8800000001002,-29.358749852589618
1556.8900000001001,-29.2269441970755
1556.9000000001001,-29.0838522282585
1556.9100000001001,-29.007707953403134
1556.9200000001001,-28.9792431413518
1556.9300000001,-28.942481877043615
1556.9400000001,-28.801751434076547
1556.9500000001,-28.765472712770222
1556.9600000001,-28.702329362341864
1556.9700000001,-28.632538988032536
1556.9800000001,-28.546449627707386
1556.9900000001,-28.46900459913766
1557.0000000001,-28.378126717261054
1557.0100000001,-28.25167997708467
1557.0200000001,-28.179063156695005
1557.0300000001,-28.11192424423679
1557.0400000001,-27.968647161233548
1557.0500000001,-27.912225340619834
1557.0600000001,-27.793878374605544
1557.0700000001,-27.7254983996963
1557.0800000001002,-27.677146301398317
1557.0900000001002,-27.555881077370078
1557.1000000001002,-27.444958930656917
1557.1100000001002,-27.279359329680346
1557.1200000001002,-27.214461046496716
1557.1300000001002,-27.152423293040574
1557.1400000001001,-27.043212288396944
1557.1500000001001,-26.95430825932075
1557.1600000001001,-26.816880695426203
1557.1700000001001,-26.717680585326654
1557.1800000001,-26.602193417359388
1557.1900000001,-26.540136311125796
1557.2000000001,-26.407777989297543
1557.2100000001,-26.31507056625052
1557.2200000001,-26.18260321207094
1557.2300000001,-26.058364872576142
1557.2400000001,-25.919936093431243
1557.2500000001,-25.85221328337832
1557.2600000001,-25.706456836566534
1557.2700000001,-25.59569920466043
1557.2800000001,-25.473355396635007
1557.2900000001,-25.397042191696187
1557.3000000001,-25.311296952643016
1557.3100000001,-25.198057847789457
1557.3200000001,-25.08488920034306
1557.3300000001002,-25.008972846916983
1557.3400000001002,-24.845409975462246
1557.3500000001002,-24.753478638898816
1557.3600000001002,-24.606192861898762
1557.3700000001002,-24.481976745792178
1557.3800000001002,-24.376186768713495
1557.3900000001001,-24.27236528320799
1557.4000000001001,-24.166549059432313
1557.4100000001001,-24.06227785073547
1557.4200000001001,-24.000951004850016
1557.4300000001,-23.892747573571206
1557.4400000001,-23.764169370486258
1557.4500000001,-23.58124373207786
1557.4600000001,-23.446303566251657
1557.4700000001,-23.290891689317895
1557.4800000001,-23.189653956585605
1557.4900000001,-23.112878663681492
1557.5000000001,-22.921670645321825
1557.5100000001,-22.815662314417896
1557.5200000001,-22.6536683426798
1557.5300000001,-22.56790855379196
1557.5400000001,-22.41491416501936
1557.5500000001,-22.257986733673512
1557.5600000001,-22.107517177547564
1557.5700000001,-21.943309286582355
1557.5800000001002,-21.761734116118546
1557.5900000001002,-21.58313395818745
1557.6000000001002,-21.460385132865085
1557.6100000001002,-21.328128864774968
1557.6200000001002,-21.14281432745774
1557.6300000001002,-20.9677387005511
1557.6400000001001,-20.870727771076623
1557.6500000001001,-20.74601154653321
1557.6600000001001,-20.6268863944549
1557.6700000001001,-20.45227255966845
1557.6800000001,-20.26106026782966
1557.6900000001,-20.115727496949557
1557.7000000001,-19.954971517375974
1557.7100000001,-19.858310475887635
1557.7200000001,-19.631498391916402
1557.7300000001,-19.501659814535234
1557.7400000001,-19.37748933890663
1557.7500000001,-19.1722435139983
1557.7600000001,-19.02731188262427
1557.7700000001,-18.861846490193393
1557.7800000001,-18.678738520069597
1557.7900000001,-18.51848521995765
1557.8000000001,-18.348887744052597
1557.8100000001,-18.217094943244934
1557.8200000001,-18.049495013842154
1557.8300000001002,-17.916341722089832
1557.8400000001002,-17.77126606088335
1557.8500000001002,-17.589600903584575
1557.8600000001002,-17.410175390363484
1557.8700000001002,-17.193573151360827
1557.8800000001002,-17.000444453336105
1557.8900000001001,-16.774366513083606
1557.9000000001001,-16.597303779944422
1557.9100000001001,-16.349748290147488
1557.9200000001001,-16.12078678568129
1557.9300000001,-15.93373069406083
1557.9400000001,-15.708540931248294
1557.9500000001,-15.592870881334074
1557.9600000001,-15.317917214071246
1557.9700000001,-15.040605468663363
1557.9800000001,-14.773808596626752
1557.9900000001,-14.528769749574021
1558.0000000001,-14.316848331868515
1558.0100000001,-14.070279688611812
1558.0200000001,-13.8646819889098
1558.0300000001,-13.574240861762544
1558.0400000001,-13.244299507765982
1558.0500000001,-12.95524888764383
1558.0600000001,-12.661944119285343
1558.0700000001,-12.354650544026093
1558.0800000001002,-12.101455773807814
1558.0900000001002,-11.81729764265837
1558.1000000001002,-11.539400253240842
1558.1100000001002,-11.270577283196017
1558.1200000001002,-10.949393681045665
1558.1300000001002,-10.671077973772881
1558.1400000001001,-10.39696339789672
1558.1500000001001,-10.112837378260359
1558.1600000001001,-9.814197047885257
1558.1700000001001,-9.50958409036877
1558.1800000001,-9.229575448389884
1558.1900000001,-8.895132890513558
1558.2000000001,-8.642018327100182
1558.2100000001,-8.402613222333073
1558.2200000001,-8.167578116528713
1558.2300000001,-7.961274545334489
1558.2400000001,-7.7347541400266095
1558.2500000001,-7.550903902853296
1558.2600000001,-7.421535497681953
1558.2700000001,-7.2803361322994
1558.2800000001,-7.238408037277684
1558.2900000001,-7.174289815475296
1558.3000000001,-7.12423837866114
1558.3100000001,-7.145942458799417
1558.3200000001,-7.156065504837738
1558.3300000001002,-7.2651919919909425
1558.3400000001002,-7.401323704116123
1558.3500000001002,-7.5414718806495635
1558.3600000001002,-7.723624182119172
1558.3700000001002,-7.8814255990302895
1558.3800000001002,-8.081163050555489
1558.3900000001001,-8.305588925796968
1558.4000000001001,-8.581249772981078
1558.4100000001001,-8.803470635491482
1558.4200000001001,-9.04161693849476
1558.4300000001,-9.274666232716132
1558.4400000001,-9.556544601292508
1558.4500000001,-9.813089942621907
1558.4600000001,-10.08556659099984
1558.4700000001,-10.41122599268178
1558.4800000001,-10.587666559749104
1558.4900000001,-10.86264309091515
1558.5000000001,-11.13326983295705
1558.5100000001,-11.381447616866119
1558.5200000001,-11.618372282834446
1558.5300000001,-11.847381171907712
1558.5400000001,-12.105377628150132
1558.5500000001,-12.329605702851271
1558.5600000001,-12.535981312663196
1558.5700000001,-12.786036739686438
1558.5800000001002,-13.00322534617974
1558.5900000001002,-13.186747804832152
1558.6000000001002,-13.436208157187401
1558.6100000001002,-13.67931971903774
1558.6200000001002,-13.869601794723769
1558.6300000001002,-14.111006047502574
1558.6400000001001,-14.331570631861101
1558.6500000001001,-14.481645360155737
1558.6600000001001,-14.703225047201865
1558.6700000001001,-14.872456497667688
1558.6800000001,-15.107453266055275
1558.6900000001,-15.249201810314563
1558.7000000001,-15.438484160000435
1558.7100000001,-15.523139045726051
1558.7200000001,-15.760017187023315
1558.7300000001,-15.950583718341193
1558.7400000001,-16.1466003221794
1558.7500000001,-16.312535483875866
1558.7600000001,-16.505867408768587
1558.7700000001,-16.633647347064986
1558.7800000001,-16.815253458575185
1558.7900000001,-16.967760710693984
1558.8000000001,-17.097372518232802
1558.8100000001,-17.264489219336255
1558.8200000001,-17.35808227945213
1558.8300000001002,-17.493627305003198
1558.8400000001002,-17.67174328219584
1558.8500000001002,-17.78867321566684
1558.8600000001002,-17.868282868476648
1558.8700000001002,-18.002151137827042
1558.8800000001002,-18.132056512984416
1558.8900000001001,-18.283603055654414
1558.9000000001001,-18.412218869631896
1558.9100000001001,-18.53373975075549
1558.9200000001001,-18.7112746486638
1558.9300000001,-18.868217413776716
1558.9400000001,-18.949349966197413
1558.9500000001,-19.064108636127507
1558.9600000001,-19.146667672463597
1558.9700000001,-19.31062224600813
1558.9800000001,-19.416877067503265
1558.9900000001,-19.57185687535224
1559.0000000001,-19.65469110461848
1559.0100000001,-19.729705100583796
1559.0200000001,-19.91747575769249
1559.0300000001,-20.0110299609628
1559.0400000001,-20.12660785273725
1559.0500000001,-20.24319194019656
1559.0600000001,-20.349942100439364
1559.0700000001,-20.491962856416173
1559.0800000001002,-20.552847155755178
1559.0900000001002,-20.640394475397326
1559.1000000001002,-20.770793192667103
1559.1100000001002,-20.857123008043303
1559.1200000001002,-20.95832792377564
1559.1300000001002,-20.974780937815947
1559.1400000001001,-21.085050825188322
1559.1500000001001,-21.171169065284154
1559.1600000001001,-21.231898017955565
1559.1700000001001,-21.27937411341155
1559.1800000001,-21.360725532195033
1559.1900000001,-21.41281956627333
1559.2000000001,-21.46886332681664
1559.2100000001,-21.54904118957104
1559.2200000001,-21.552621325343154
1559.2300000001,-21.601589568116886
1559.2400000001,-21.705672621269674
1559.2500000001,-21.71207116379682
1559.2600000001,-21.828756472866534
1559.2700000001,-21.84495969060418
1559.2800000001,-21.90322134232403
1559.2900000001,-21.919510827328526
1559.3000000001,-21.981801564012407
1559.3100000001,-22.060726727077082
1559.3200000001,-22.125884205113564
1559.3300000001002,-22.259738112854368
1559.3400000001002,-22.30363553978669
1559.3500000001002,-22.39913438389219
1559.3600000001002,-22.52426826544002
1559.3700000001002,-22.618736860418647
1559.3800000001002,-22.70168114937372
1559.3900000001001,-22.82510489874024
1559.4000000001001,-22.940106792061407
1559.4100000001001,-23.064309631174208
1559.4200000001001,-23.178548393354205
1559.4300000001,-23.39859209902311
1559.4400000001,-23.54868403465996
1559.4500000001,-23.675635447391656
1559.4600000001,-23.87978656577882
1559.4700000001,-24.014699993173203
1559.4800000001,-24.17820115491231
1559.4900000001,-24.34606532815269
1559.5000000001,-24.48349997408811
1559.5100000001,-24.640595934196075
1559.5200000001,-24.795198699272866
1559.5300000001,-24.997074741487175
1559.5400000001,-25.191840985649897
1559.5500000001,-25.242875683789197
1559.5600000001,-25.40034908491873
1559.5700000001,-25.551132365788437
1559.5800000001002,-25.600547579151755
1559.5900000001002,-25.692969018489627
1559.6000000001002,-25.74052767802126
1559.6100000001002,-25.761664969982156
1559.6200000001002,-25.795734016185072
1559.6300000001002,-25.77106677877771
1559.6400000001001,-25.81283317118947
1559.6500000001001,-25.732051029891416
1559.6600000001001,-25.71141537697337
1559.6700000001001,-25.5769677485951
1559.6800000001,-25.4748877241368
1559.6900000001,-25.518814883950544
1559.7000000001,-25.418714843754906
1559.7100000001,-25.28791430630939
1559.7200000001,-25.14400824348793
1559.7300000001,-25.06587265110837
1559.7400000001,-24.980906654157838
1559.7500000001,-24.890071676285622
1559.7600000001,-24.843395452518088
1559.7700000001,-24.701080489333798
1559.7800000001,-24.669212472824462
1559.7900000001,-24.610872741308604
1559.8000000001,-24.615895879773063
1559.8100000001,-24.594163390686138
1559.8200000001,-24.50986364507245
1559.8300000001002,-24.521835871203027
1559.8400000001002,-24.532036636458614
1559.8500000001002,-24.54198953651822
1559.8600000001002,-24.605872146807876
1559.8700000001002,-24.659852090188036
1559.8800000001002,-24.75774609528669
1559.8900000001001,-24.846568206779196
1559.9000000001001,-24.92450678180433
1559.9100000001001,-25.032718746854204
1559.9200000001001,-25.168192210643703
1559.9300000001,-25.350409689835914
1559.9400000001,-25.611443132363544
1559.9500000001,-25.753464740295872
1559.9600000001,-26.016073609001896
1559.9700000001,-26.17074705248548
1559.9800000001,-26.500464255152707
1559.9900000001,-26.770027999918327
1560.0000000001,-26.949941700353364
1560.0100000001,-27.34418751685288
1560.0200000001,-27.680444250571682
1560.0300000001,-27.899443356498054
1560.0400000001,-28.22464748210529
1560.0500000001,-28.539145295247007
1560.0600000001,-28.868269065772946
1560.0700000001,-29.21867401821156
1560.0800000001002,-29.46030606583381
1560.0900000001002,-29.673555974045843
1560.1000000001002,-29.7766016879692
1560.1100000001002,-29.995260772900167
1560.1200000001002,-30.0627675328818
1560.1300000001002,-30.10435476841598
1560.1400000001001,-30.078147018027522
1560.1500000001001,-29.954202456627613
1560.1600000001001,-29.707352659888603
1560.1700000001001,-29.62824326432664
1560.1800000001,-29.356763810618464
1560.1900000001,-29.12539063580297
1560.2000000001,-28.88589937374512
1560.2100000001,-28.618332485860417
1560.2200000001,-28.267489185212927
1560.2300000001,-28.002843255640805
1560.2400000001,-27.73340281672123
1560.2500000001,-27.525334349741026
1560.2600000001,-27.334117725949113
1560.2700000001,-27.12415026430884
1560.2800000001,-27.030467937363806
1560.2900000001,-26.779707545232693
1560.3000000001,-26.670999212093434
1560.3100000001,-26.488742635023826
1560.3200000001,-26.417144799516187
1560.3300000001002,-26.366599973206014
1560.3400000001002,-26.315694280537056
1560.3500000001002,-26.329068570737274
1560.3600000001002,-26.326190783960193
1560.3700000001002,-26.39839167663994
1560.3800000001002,-26.417562344008758
1560.3900000001001,-26.50624769378124
1560.4000000001001,-26.549339163402127
1560.4100000001001,-26.65653839905665
1560.4200000001001,-26.839412557211553
1560.4300000001,-27.05267631724501
1560.4400000001,-27.227344225328565
1560.4500000001,-27.48088229347635
1560.4600000001,-27.723561792990722
1560.4700000001,-28.007608987661698
1560.4800000001,-28.34510698432229
1560.4900000001,-28.5940510088204
1560.5000000001,-28.95052549734816
1560.5100000001,-29.313561232415953
1560.5200000001,-29.523579290335306
1560.5300000001,-29.887082654080103
1560.5400000001,-30.06182350309937
1560.5500000001,-30.211672280301375
1560.5600000001,-30.39955739240124
1560.5700000001,-30.46061036537793
1560.5800000001002,-30.380017861486497
1560.5900000001002,-30.296422845166564
1560.6000000001002,-30.267424119874665
1560.6100000001002,-30.45654109093284
1560.6200000001002,-31.478114357980132
1560.6300000001002,-32.28226058739969
1560.6400000001001,-30.5366869912047
1560.6500000001001,-29.942016199358207
1560.6600000001001,-29.80829562285144
1560.6700000001001,-30.01682443899149
1560.6800000001,-30.215088219408727
1560.6900000001,-30.573346189969186
1560.7000000001,-30.921310691317
1560.7100000001,-31.4668378049107
1560.7200000001,-31.933942742080678
1560.7300000001,-32.55892578030518
1560.7400000001,-33.077905599439255
1560.7500000001,-33.64127225337219
1560.7600000001,-33.984483924764966
1560.7700000001,-34.1712059206376
1560.7800000001,-34.13057060324065
1560.7900000001,-33.74704513314652
1560.8000000001,-33.25975569994356
1560.8100000001,-32.62258052094446
1560.8200000001,-31.941258009171165
1560.8300000001002,-31.325508352805418
1560.8400000001002,-30.794643782765903
1560.8500000001002,-30.210333308669863
1560.8600000001002,-29.8520860003552
1560.8700000001002,-29.419805676219962
1560.8800000001002,-29.02999470977363
1560.8900000001001,-28.73035825421554
1560.9000000001001,-28.5381210833571
1560.9100000001001,-28.269018458301183
1560.9200000001001,-27.975727235395077
1560.9300000001,-27.75633176389334
1560.9400000001,-27.632062301307908
1560.9500000001,-27.499081241162816
1560.9600000001,-27.37548773811701
1560.9700000001,-27.397056197312068
1560.9800000001,-27.393627635118722
1560.9900000001,-27.42386290941866
1561.0000000001,-27.500130512419357
1561.0100000001,-27.5634248728508
1561.0200000001,-27.778854259940054
1561.0300000001,-27.916018795593338
1561.0400000001,-28.065137396281564
1561.0500000001,-28.2692548255816
1561.0600000001,-28.431255791013584
1561.0700000001,-28.699097145540875
1561.0800000001002,-29.03486677494
1561.0900000001002,-29.427171759130516
1561.1000000001002,-29.9055096507514
1561.1100000001002,-30.300538540576643
1561.1200000001002,-30.756103401940862
1561.1300000001002,-31.167773805909672
1561.1400000001001,-31.748852917113496
1561.1500000001001,-32.294065839789205
1561.1600000001001,-32.81347605493682
1561.1700000001001,-33.37301290075158
1561.1800000001,-34.00659681919657
1561.1900000001,-34.622701278708334
1561.2000000001,-35.08754963140014
1561.2100000001,-35.67326287282305
1561.2200000001,-36.193068104524286
1561.2300000001,-36.48191344799345
1561.2400000001,-36.78489141022886
1561.2500000001,-36.769497835187835
1561.2600000001,-36.50344215061705
1561.2700000001,-36.23303456620465
1561.2800000001,-35.85917919630967
1561.2900000001,-35.27399510957552
1561.3000000001,-34.8637717939638
1561.3100000001,-34.33799411571636
1561.3200000001,-33.95419368023494
1561.3300000001002,-33.4437319519751
1561.3400000001002,-32.96579718357184
1561.3500000001002,-32.580073883511695
1561.3600000001002,-32.1797792848872
1561.3700000001002,-31.818390140587884
1561.3800000001002,-31.51350420342005
1561.3900000001001,-31.20135999777418
1561.4000000001001,-30.955609292186338
1561.4100000001001,-30.657043118657693
1561.4200000001001,-30.521557089712235
1561.4300000001,-30.30969364816144
1561.4400000001,-30.240172583659067
1561.4500000001,-30.141260331915145
1561.4600000001,-30.03560031800326
1561.4700000001,-30.020420255827354
1561.4800000001,-29.93659980815643
1561.4900000001,-29.904724072749342
1561.5000000001,-29.967150526770926
1561.5100000001,-29.99499069560548
1561.5200000001,-30.069589223067116
1561.5300000001,-30.110440585377845
1561.5400000001,-30.294756728006412
1561.5500000001,-30.388203760967798
1561.5600000001,-30.649410643531063
1561.5700000001,-30.768509712293376
1561.5800000001002,-31.027813117606552
1561.5900000001002,-31.20538599493528
1561.6000000001002,-31.41729215190532
1561.6100000001002,-31.66590433989951
1561.6200000001002,-31.844036073900792
1561.6300000001002,-32.19122507993956
1561.6400000001001,-32.52583826022545
1561.6500000001001,-32.74935708869259
1561.6600000001001,-33.167632651989535
1561.6700000001001,-33.52935281585519
1561.6800000001,-33.89291210943522
1561.6900000001,-34.31047804495522
1561.7000000001,-34.65600677933672
1561.7100000002001,-34.97895027119101
1561.7200000002001,-35.274603170677736
1561.7300000001,-35.4854758695963
1561.7400000002,-35.84169529539578
1561.7500000002,-35.95679445654403
1561.7600000002,-36.08795616079363
1561.7700000002,-36.24482060248503
1561.7800000002,-36.36226966831422
1561.7900000002,-36.29195865895796
1561.8000000002,-36.30292109575716
1561.8100000002,-36.13997633667722
1561.8200000002,-36.05589926573708
1561.8300000002,-35.8709898705503
1561.8400000002,-35.63192607814705
1561.8500000002,-35.383639949666666
1561.8600000002,-35.179976828060646
1561.8700000002,-35.01105575875171
1561.8800000002002,-34.68655486083287
1561.8900000002002,-34.560425142527876
1561.9000000002002,-34.478761676915326
1561.9100000002002,-34.290667396904006
1561.9200000002002,-34.209717008409335
1561.9300000002002,-33.95630023327923
1561.9400000002001,-33.85969587187329
1561.9500000002001,-33.6908940421551
1561.9600000002001,-33.66081843755652
1561.9700000002001,-33.56568982131931
1561.9800000002,-33.545299787764286
1561.9900000002,-33.4443595767217
1562.0000000002,-33.486357613778615
1562.0100000002,-33.45462638048492
1562.0200000002,-33.546966872084816
1562.0300000002,-33.54559178227514
1562.0400000002,-33.621811492641115
1562.0500000002,-33.620019448156384
1562.0600000002,-33.69695748662136
1562.0700000002,-33.731160564166636
1562.0800000002,-33.832224960520925
1562.0900000002,-33.962968370727225
1562.1000000002,-34.036312317310276
1562.1100000002,-34.12508937819263
1562.1200000002,-34.34336429382215
1562.1300000002002,-34.2979620361381
1562.1400000002002,-34.50427475723937
1562.1500000002002,-34.7090703147058
1562.1600000002002,-34.83133142141333
1562.1700000002002,-34.958633757723625
1562.1800000002002,-34.99722075921552
1562.1900000002001,-35.12039793287115
1562.2000000002001,-35.17751538848307
1562.2100000002001,-35.27799656141804
1562.2200000002001,-35.35977691227916
1562.2300000002,-35.399356235890615
1562.2400000002,-35.44032498771251
1562.2500000002,-35.62245010387825
1562.2600000002,-35.58914220087675
1562.2700000002,-35.58979490269434
1562.2800000002,-35.72172564463354
1562.2900000002,-35.627866175251086
1562.3000000002,-35.73474391387987
1562.3100000002,-35.640960627700565
1562.3200000002,-35.69626509718642
1562.3300000002,-35.69337159230174
1562.3400000002,-35.6599284431443
1562.3500000002,-35.74791535587793
1562.3600000002,-35.677580788537064
1562.3700000002,-35.75669274594293
1562.3800000002002,-35.78378672496323
1562.3900000002002,-35.81387583567951
1562.4000000002002,-35.8479018975968
1562.4100000002002,-35.85249734470808
1562.4200000002002,-35.95391994332225
1562.4300000002002,-35.999315293111735
1562.4400000002001,-35.97845237365562
1562.4500000002001,-36.195887642846486
1562.4600000002001,-36.15652232825863
1562.4700000002001,-36.28143512182006
1562.4800000002,-36.45429869198634
1562.4900000002,-36.47082827446645
1562.5000000002,-36.74754289809664
1562.5100000002,-36.89440287078126
1562.5200000002,-36.88142180357229
1562.5300000002,-36.98027465789148
1562.5400000002,-37.07563058191739
1562.5500000002,-37.11289041319545
1562.5600000002,-37.31293306608225
1562.5700000002,-37.53320523244865
1562.5800000002,-37.56096525705493
1562.5900000002,-37.644775119895556
1562.6000000002,-37.744458775196456
1562.6100000002,-37.6647056393656
1562.6200000002,-37.770912911851596
1562.6300000002002,-37.76318020573247
1562.6400000002002,-37.778009978963816
1562.6500000002002,-37.781432632612535
1562.6600000002002,-37.79314228860938
1562.6700000002002,-37.76302043981091
1562.6800000002002,-37.73632283283207
1562.6900000002001,-37.61218959374534
1562.7000000002001,-37.5753703516392
1562.7100000002001,-37.605636474762235
1562.7200000002001,-37.44953949692841
1562.7300000002,-37.49609328483017
1562.7400000002,-37.28760596839844
1562.7500000002,-37.1764996104772
1562.7600000002,-37.078149017493466
1562.7700000002,-37.068644972073855
1562.7800000002,-36.951712473938684
1562.7900000002,-37.02412011121895
1562.8000000002,-36.929680043363675
1562.8100000002,-36.952062559027546
1562.8200000002,-36.91323704283482
1562.8300000002,-36.93921965985582
1562.8400000002,-37.03413344754853
1562.8500000002,-36.89286703875169
1562.8600000002,-37.03145313529135
1562.8700000002,-37.02542941079646
1562.8800000002002,-37.01183535259434
1562.8900000002002,-37.03254782758175
1562.9000000002002,-37.21018949747388
1562.9100000002002,-37.30160163770225
1562.9200000002002,-37.330090070549375
1562.9300000002002,-37.39526816996776
1562.9400000002001,-37.600187414339345
1562.9500000002001,-37.83214808320167
1562.9600000002001,-37.930675548895316
1562.9700000002001,-38.15250807444767
1562.9800000002,-38.34662384062209
1562.9900000002,-38.51526536290511
1563.0000000002,-38.73772707634902
1563.0100000002,-38.9047621037696
1563.0200000002,-39.1622891313029
1563.0300000002,-39.28276250011459
1563.0400000002,-39.61663255665193
1563.0500000002,-39.75989325997614
1563.0600000002,-40.027215141965506
1563.0700000002,-40.345300466547236
1563.0800000002,-40.54620154919124
1563.0900000002,-40.70966043609197
1563.1000000002,-40.72406602329602
1563.1100000002,-41.041246978447504
1563.1200000002,-41.194685209845694
1563.1300000002002,-41.355392163162215
1563.1400000002002,-41.29762204269998
1563.1500000002002,-41.48323773801897
1563.1600000002002,-41.503336225494884
1563.1700000002002,-41.520105262158715
1563.1800000002002,-41.39438413145204
1563.1900000002001,-41.44562858396145
1563.2000000002001,-41.33241970151079
1563.2100000002001,-41.20721489463884
1563.2200000002001,-41.16447102756553
1563.2300000002,-40.95817370845233
1563.2400000002,-40.83167444165713
1563.2500000002,-40.69312579739342
1563.2600000002,-40.645408355851984
1563.2700000002,-40.414968121318886
1563.2800000002,-40.37767498254881
1563.2900000002,-40.28429601000492
1563.3000000002,-40.26114467665308
1563.3100000002,-40.19572684204118
1563.3200000002,-40.109112568616084
1563.3300000002,-39.996734130959425
1563.3400000002,-39.99895394575353
1563.3500000002,-39.804901207574616
1563.3600000002,-39.93993681224743
1563.3700000002,-39.98701788987354
1563.3800000002002,-39.91654643883983
1563.3900000002002,-39.89452151047971
